"species","decimalLongitude","decimalLatitude","dataSplit","Occ[1]_or_Bg[0]","ELEV","EVIM","EVISD","FC","HP","PDQ","PWQ","PhotoASTM","PhotoASTSD"
"Aedes albopictus",-0.040424186162312,40.0064711793265,"Training",1,24,2293.91918945312,443.909576416016,0,13.5497903823853,0.116871431469917,0.211045607924461,13.2041425704956,6.15765953063965
"Aedes albopictus",-86.233775698046,39.7010439827239,"Training",1,218,3517.76953125,1403.47668457031,23,3.15308952331543,0.245780318975449,0.351622343063354,12.0418376922607,10.4706296920776
"Aedes albopictus",120.441621720808,23.2708574360711,"Training",1,91,4695.33642578125,780.233947753906,43,1.42347371578217,0.204643592238426,1.19070780277252,23.8556346893311,4.42632150650024
"Aedes albopictus",120.917728821395,24.3488357770215,"Training",1,646,4873.48583984375,979.815734863281,83,0.339091062545776,0.202231496572495,0.878437221050262,22.9727668762207,4.75577783584595
"Aedes albopictus",-77.9782582369286,39.0901895895187,"Training",1,138,3689.23828125,1756.09973144531,22,0.0163773503154516,0.205161049962044,0.295994192361832,13.1069345474243,9.56246662139893
"Aedes albopictus",-118.249732424294,34.0865734569404,"Training",1,197,1874.61279296875,259.857177734375,2,31.977725982666,0.00641920091584325,0.209324344992638,16.9827938079834,5.66396617889404
"Aedes albopictus",-35.146585489804,-6.41846270427205,"Training",1,7,4139.9814453125,1118.04052734375,7,0.0277857799082994,0.0739894583821297,0.371228277683258,26.0032844543457,1.08331108093262
"Aedes albopictus",-42.872096933287,-7.64915464352379,"Training",1,336,3757.49462890625,1301.517578125,46,0.00549748493358493,0.00432300800457597,0.551969170570374,28.3192939758301,1.93499410152435
"Aedes albopictus",-0.381783994130188,39.4584988560101,"Training",1,19,830.6201171875,167.972839355469,0,108.017639160156,0.0580806583166122,0.161567553877831,17.7193927764893,6.07230806350708
"Aedes albopictus",0.0404241894090092,38.7308634758685,"Training",1,266,2472.65551757812,335.722930908203,0,1.72974026203156,0.0505306161940098,0.230901718139648,18.2015724182129,5.62278127670288
"Aedes albopictus",-54.09205483202,-24.9686733214607,"Training",1,373,4418.33203125,700.297180175781,18,0.0378560125827789,0.289195835590363,0.447117418050766,22.7839126586914,4.2890043258667
"Aedes albopictus",2.22333032983505,41.6054723850697,"Training",1,169,2720.19482421875,420.422271728516,17,7.24961709976196,0.130432307720184,0.258419036865234,13.9538326263428,6.75025749206543
"Aedes albopictus",-83.3861162473668,35.7125241212073,"Training",1,547,4054.740234375,2008.00573730469,100,0,0.279970079660416,0.349237143993378,13.5519723892212,8.31714916229248
"Aedes albopictus",-0.812975330510625,37.7966155803782,"Training",1,7,2095.82080078125,502.598297119141,0,7.38113975524902,0.0209182724356651,0.116465240716934,18.6326694488525,6.27337217330933
"Aedes albopictus",120.243992358301,22.8755987110559,"Training",1,22,2663.21533203125,809.707824707031,3,8.0769510269165,0.103881850838661,1.18577146530151,23.8620223999023,3.50150799751282
"Aedes albopictus",-0.435682911177736,39.5303640787401,"Training",1,91,1827.07202148438,245.221954345703,2,23.8759136199951,0.0747647508978844,0.161015152931213,16.6245040893555,6.22713994979858
"Aedes albopictus",-80.9965975915918,35.2364170206209,"Training",1,217,3487.35571289062,1204.94519042969,51,1.06884384155273,0.231354743242264,0.262994706630707,16.6450366973877,8.55079460144043
"Aedes albopictus",-78.6969104642294,39.6201956071526,"Training",1,419,4006.70922851562,2196.86059570312,88,0.0548439212143421,0.220962107181549,0.323949128389359,10.9407215118408,9.61867141723633
"Aedes albopictus",2.81621841735816,41.9647984987198,"Training",1,88,2158.89453125,426.709777832031,3,39.756763458252,0.186274871230125,0.303658545017242,15.057656288147,6.46264410018921
"Aedes albopictus",-4.49606799542696,36.6647383223802,"Training",1,33,2244.21533203125,517.527404785156,5,34.8847885131836,0.0135102700442076,0.210257068276405,17.0366325378418,5.45526695251465
"Aedes albopictus",-0.354834535606386,39.4674820088513,"Training",1,18,981.485107421875,216.83251953125,0,110.68335723877,0.0580806583166122,0.161567553877831,17.7193927764893,6.07230806350708
"Aedes albopictus",-0.327885077082612,39.8357912753427,"Training",1,375,2326.38330078125,272.170532226562,16,0.0810156613588333,0.110087879002094,0.196373909711838,14.6563768386841,6.36655378341675
"Aedes albopictus",-0.543480745272831,38.2727226809646,"Training",1,16,1836.74597167969,455.849334716797,0,11.5086126327515,0.0426939688622952,0.125638142228127,16.7174777984619,6.50933170318604
"Aedes albopictus",120.270941816824,23.2798405889123,"Training",1,10,3464.84155273438,1034.97009277344,0,6.05633115768433,0.204643592238426,1.19070780277252,23.8556346893311,4.42632150650024
"Aedes albopictus",-50.6155746824526,-21.2765975037055,"Training",1,440,3782.09790039062,1069.01123046875,0,0.00992120895534754,0.0752716585993767,0.614148557186127,24.3677577972412,3.12625169754028
"Aedes albopictus",-50.2113328045959,-22.4174579145447,"Training",1,674,4076.56030273438,882.723266601562,6,0.144318208098412,0.108388401567936,0.578306257724762,23.1008777618408,3.23444485664368
"Aedes albopictus",-38.9374759888154,-12.8324338329271,"Training",1,173,4840.2587890625,949.682006835938,65,0.635611474514008,0.219369933009148,0.373760312795639,24.750602722168,1.68087792396545
"Aedes albopictus",-0.579413356637872,39.6291787599939,"Training",1,154,2377.21362304688,284.646362304688,0,2.40656638145447,0.0902146995067596,0.169280514121056,15.3432626724243,6.43375825881958
"Aedes albopictus",120.217042899777,22.8216997940084,"Training",1,2,446.166961669922,190.951950073242,1,4.88145446777344,0.103881850838661,1.18577146530151,23.8620223999023,3.50150799751282
"Aedes albopictus",-47.0133303931076,-21.4472774076893,"Training",1,595,3498.62182617188,904.467041015625,6,2.35340046882629,0.0715630427002907,0.737393617630005,22.2318458557129,2.68442010879517
"Aedes albopictus",120.252975511142,22.7678008769609,"Training",1,23,3074.53295898438,811.96533203125,6,10.617374420166,0.149966791272163,1.17397439479828,24.7455806732178,4.10992336273193
"Aedes albopictus",121.052476114014,24.8429091832905,"Training",1,123,4456.77099609375,906.290832519531,48,4.17623281478882,0.266786068677902,0.530542731285095,22.670316696167,4.90854597091675
"Aedes albopictus",120.477554332173,22.5432220559295,"Training",1,6,3403.54663085938,1465.94665527344,0,2.72164916992188,0.127427577972412,1.10010933876038,25.0649948120117,3.91105675697327
"Aedes albopictus",-51.1276143944044,-29.8195758557377,"Training",1,77,3971.27709960938,617.630004882812,53,28.9455661773682,0.383635938167572,0.495802074670792,19.5586528778076,4.7394061088562
"Aedes albopictus",-51.6037214949911,-21.3843953378005,"Training",1,374,3631.62768554688,666.523010253906,1,0.0179987829178572,0.0829109698534012,0.583045363426208,24.9151859283447,3.31827640533447
"Aedes albopictus",120.513486943538,22.8216997940084,"Training",1,42,3029.8505859375,935.392272949219,1,1.41898965835571,0.151699408888817,1.44090950489044,22.762020111084,3.83421635627747
"Aedes albopictus",73.7202437934184,32.9457130461012,"Training",1,232,1924.45300292969,447.347991943359,0,47.3759994506836,0.0745841860771179,0.432220578193665,23.6271114349365,7.64794492721558
"Aedes albopictus",1.81908845197836,41.7312365248472,"Training",1,247,1767.24377441406,396.443634033203,0,50.5468292236328,0.120501153171062,0.257281720638275,14.0674180984497,6.85419178009033
"Aedes albopictus",-44.4531318333486,-22.6689861940998,"Training",1,527,3641.44116210938,706.604309082031,6,7.08828353881836,0.149745687842369,1.12400996685028,19.8365116119385,2.87856483459473
"Aedes albopictus",-46.9684146289013,-23.3786552685588,"Training",1,732,3550.130859375,703.950256347656,47,0.0258861668407917,0.137637987732887,0.593345165252686,20.6861515045166,3.09733104705811
"Aedes albopictus",-41.9198827321135,-4.84641095705267,"Training",1,141,3085.431640625,1242.36181640625,9,0.0158291477710009,0.0132920620962977,0.847385406494141,29.2190933227539,2.10530710220337
"Aedes albopictus",-45.9263688993152,-18.4558875115519,"Training",1,784,2852.31201171875,649.377868652344,5,0.00743893906474113,0.0184180270880461,0.704968452453613,22.4224948883057,2.21970295906067
"Aedes albopictus",-47.0223135459488,-20.8993050843729,"Training",1,903,4293.66552734375,880.650085449219,13,0.12593449652195,0.0611445009708405,0.766757965087891,21.8445930480957,2.57378816604614
"Aedes albopictus",144.785965920621,13.4432882277397,"Training",1,34,5485.51171875,764.731994628906,0,3.5921266078949,0.219062134623528,1.0555831193924,27.1649570465088,0.570593476295471
"Aedes albopictus",-47.4984206465356,-9.64341457428209,"Training",1,256,3160.41577148438,610.321411132812,18,0.000797681044787169,0.00272731063887477,0.805270731449127,26.7955932617188,1.54837834835052
"Aedes albopictus",-4.41521961985563,36.7455866979515,"Training",1,89,1700.61022949219,396.704742431641,3,16.7335472106934,0.0135102700442076,0.210257068276405,17.0366325378418,5.45526695251465
"Aedes albopictus",120.261958663983,22.8576324053734,"Training",1,23,1986.80102539062,521.505798339844,0,26.3285026550293,0.149966791272163,1.17397439479828,24.7455806732178,4.10992336273193
"Aedes albopictus",1.77417268777208,41.3629272583558,"Training",1,270,1799.99963378906,343.417175292969,0,2.59661340713501,0.127384543418884,0.260448396205902,14.6889238357544,6.45491456985474
"Aedes albopictus",-52.7894976700373,-26.6395397499339,"Training",1,512,4407.17578125,850.395080566406,40,0.497122794389725,0.379822492599487,0.62254536151886,19.013973236084,4.34389019012451
"Aedes albopictus",1.67535800651822,41.5515734680222,"Training",1,278,2283.62915039062,353.869293212891,13,1.68109714984894,0.111812129616737,0.223340451717377,13.8073062896729,6.96721220016479
"Aedes albopictus",-46.7887515720761,-22.1928790935134,"Training",1,859,4512.54638671875,858.639099121094,55,0.179106026887894,0.0788130909204483,0.589372158050537,22.3053550720215,2.92970657348633
"Aedes albopictus",2.48384176223158,42.2073436254337,"Training",1,451,3733,1541.72277832031,84,1.06166803836823,0.176757305860519,0.370514869689941,10.0316257476807,6.27293539047241
"Aedes albopictus",-53.4812004388143,-27.0078490164253,"Training",1,417,4619.8828125,778.683959960938,66,0.0798583924770355,0.36410191655159,0.546667873859406,20.636739730835,4.73092651367188
"Aedes albopictus",-1.1273856799547,37.9942449428857,"Training",1,47,1357.099609375,250.435424804688,1,46.4504737854004,0.0241144672036171,0.124203570187092,18.154260635376,6.53938150405884
"Aedes albopictus",-0.193137784463715,38.9464591440586,"Training",1,43,2935.15991210938,373.025268554688,1,7.58065223693848,0.0609606578946114,0.240773037075996,17.8354434967041,5.9277172088623
"Aedes albopictus",-95.0462486353214,17.1982461153837,"Training",1,52,4892.609375,933.713073730469,41,0.857769310474396,0.106759004294872,0.898042380809784,25.3108196258545,3.02033972740173
"Aedes albopictus",-0.983655234494563,37.6079693707118,"Training",1,10,1016.35577392578,130.92626953125,0,43.9172134399414,0.0161739997565746,0.119159415364265,18.7386341094971,5.48641920089722
"Aedes albopictus",120.531453249221,22.5791546672946,"Training",1,14,3615.51879882812,681.109619140625,5,4.97141551971436,0.11387524753809,1.4204283952713,23.7248516082764,3.7944917678833
"Aedes albopictus",-74.1244856680283,18.6535168756667,"Training",1,7,2445.02587890625,842.07568359375,18,33.2815246582031,0.137316644191742,0.319168865680695,26.3361206054688,1.24003756046295
"Aedes albopictus",-53.8764591638297,-24.0973074958591,"Training",1,325,3734.29028320312,1360.94104003906,0,0.0111539866775274,0.281960695981979,0.476302772760391,23.1276054382324,4.19229173660278
"Aedes albopictus",-95.3247263734005,17.4407912420975,"Training",1,108,4725.09228515625,878.774230957031,5,0.59621798992157,0.106487564742565,1.03583991527557,25.3524494171143,3.00605273246765
"Aedes albopictus",-44.0129573441269,-20.3333664553739,"Training",1,1018,4059.8876953125,1135.40197753906,24,0.0272600930184126,0.0339481830596924,0.664068818092346,20.7546997070312,2.50467944145203
"Aedes albopictus",120.243992358301,23.0013628508335,"Training",1,20,2046.67077636719,600.107299804688,1,48.375804901123,0.086824893951416,1.04713296890259,23.7223358154297,3.6956615447998
"Aedes albopictus",-46.8157010305999,-8.20611011968151,"Training",1,363,4127.34228515625,699.804138183594,33,0.00365538825280964,0.00776517996564507,0.743601679801941,27.3551082611084,1.73155033588409
"Aedes albopictus",-80.8618502989729,35.0567539637958,"Training",1,175,3046.77661132812,933.166625976562,32,12.838321685791,0.231354743242264,0.262994706630707,16.6450366973877,8.55079460144043
"Aedes albopictus",23.7020487732862,40.2669826117229,"Training",1,25,1706.79711914062,609.75732421875,27,0.205759838223457,0.128751620650291,0.198675706982613,16.0646858215332,8.09862804412842
"Aedes albopictus",-35.1555686426452,-6.69694044235091,"Training",1,136,4993.91943359375,1073.91369628906,91,0.00215334608219564,0.087274581193924,0.370306849479675,25.6446990966797,1.09438860416412
"Aedes albopictus",120.163143982729,22.9923796979922,"Training",1,6,1420.34777832031,386.528472900391,0,78.3048095703125,0.103881850838661,1.18577146530151,23.8620223999023,3.50150799751282
"Aedes albopictus",-45.4772112572522,-3.70555054621346,"Training",1,10,2278.79516601562,945.418701171875,5,0.0207324791699648,0.053641714155674,1.01264810562134,27.6110172271729,1.29451715946198
"Aedes albopictus",2.16943141278747,41.6324218435934,"Training",1,209,1887.44897460938,364.668701171875,1,16.5860290527344,0.130432307720184,0.258419036865234,13.9538326263428,6.75025749206543
"Aedes albopictus",2.87910048724697,42.0276805686086,"Training",1,58,2241.70288085938,454.102722167969,1,7.96782827377319,0.211040422320366,0.346782565116882,14.4470634460449,6.39188671112061
"Aedes albopictus",-35.2633664767403,-6.81372142928721,"Training",1,106,3678.25,1000.85052490234,35,0.259872108697891,0.0805302560329437,0.263926059007645,24.9401836395264,1.1660521030426
"Aedes albopictus",2.7174037361043,39.5393472315814,"Training",1,5,1927.45495605469,485.00048828125,0,26.0894088745117,0.0446844138205051,0.195710673928261,17.900707244873,5.10791444778442
"Aedes albopictus",-40.6442750286547,-19.8662425076287,"Training",1,380,3672.30395507812,931.454162597656,21,0.0135621707886457,0.0512592941522598,0.479539096355438,23.0756950378418,2.25361466407776
"Aedes albopictus",-41.3000451860666,-18.779281013837,"Training",1,290,3479.09228515625,1387.48583984375,3,0.157047048211098,0.0350192226469517,0.46338826417923,24.6381149291992,2.36247730255127
"Aedes albopictus",72.8219285092924,32.5774037796098,"Training",1,220,1718.833984375,338.476837158203,0,4.04092884063721,0.0800238996744156,0.478004187345505,22.375431060791,7.58255434036255
"Aedes albopictus",2.77130265315188,41.9558153458786,"Training",1,135,3528.52465820312,690.024353027344,6,0.378704726696014,0.186274871230125,0.303658545017242,15.057656288147,6.46264410018921
"Aedes albopictus",-41.7761522866533,-16.0484025500959,"Training",1,820,3765.58642578125,1306.40991210938,25,0.00963986199349165,0.0270459428429604,0.350478321313858,23.0330600738525,2.24367356300354
"Aedes albopictus",101.891411103608,3.57080325520195,"Training",1,132,4471.78076171875,854.047180175781,45,5.92584991455078,0.49214830994606,0.839550137519836,24.6436901092529,0.954495906829834
"Aedes albopictus",-42.4858213611128,-17.7013026728866,"Training",1,952,3985.81787109375,933.259338378906,48,0.0681680366396904,0.0279673412442207,0.502120733261108,21.9412784576416,2.38025617599487
"Aedes albopictus",-0.830941636193131,37.8055987332194,"Training",1,24,1520.1552734375,285.474548339844,0,8.24477672576904,0.0209182724356651,0.116465240716934,18.6326694488525,6.27337217330933
"Aedes albopictus",-46.6989200436635,-22.5791546656873,"Training",1,1051,4320.87109375,804.409851074219,41,0.141482770442963,0.118608839809895,0.636048972606659,21.6551895141602,2.9005069732666
"Aedes albopictus",2.87011733440571,42.0276805686086,"Training",1,56,3059.83325195312,716.089599609375,17,4.07288360595703,0.211040422320366,0.346782565116882,14.4470634460449,6.39188671112061
"Aedes albopictus",-42.1264952474625,-3.31927497403956,"Training",1,12,2296.7646484375,883.079406738281,7,0.0151210920885205,0.0155612556263804,0.795698165893555,28.1735248565674,1.27273952960968
"Aedes albopictus",-54.406465181464,-25.4357972692059,"Training",1,272,2914.76123046875,473.992584228516,7,17.102933883667,0.329775512218475,0.532606482505798,22.4524059295654,4.33883619308472
"Aedes albopictus",120.351790192396,22.983396545151,"Training",1,74,4854.15087890625,1128.01940917969,13,1.87653613090515,0.149966791272163,1.17397439479828,24.7455806732178,4.10992336273193
"Aedes albopictus",-42.9619284616996,-22.5881378185285,"Training",1,24,4553.50732421875,643.596801757812,59,0.00516799138858914,0.163295537233353,0.929375350475311,21.5952892303467,2.94793963432312
"Aedes albopictus",120.279924969666,22.7857671826434,"Training",1,12,1961.5224609375,431.399169921875,0,31.1948394775391,0.149966791272163,1.17397439479828,24.7455806732178,4.10992336273193
"Aedes albopictus",-0.615345968002913,39.4764651616926,"Training",1,157,2314.24194335938,275.211273193359,1,2.65625095367432,0.065254345536232,0.16144871711731,16.5081596374512,6.35209465026855
"Aedes albopictus",-42.0905626360974,-21.8784687440695,"Training",1,310,4177.92578125,1171.07397460938,32,0.0165310241281986,0.0560674779117107,0.529419898986816,23.5257759094238,2.76769685745239
"Aedes albopictus",-40.8239380854799,-20.09082132866,"Training",1,963,4325.7998046875,897.127136230469,56,0.0691068917512894,0.0536423102021217,0.544688642024994,21.2249526977539,2.29006671905518
"Aedes albopictus",-0.534497592431592,39.5752798429464,"Training",1,91,1864.783203125,349.016845703125,0,6.58632707595825,0.0902146995067596,0.169280514121056,15.3432626724243,6.43375825881958
"Aedes albopictus",-44.8663568640466,-17.3779091706014,"Training",1,574,3131.09814453125,880.213073730469,5,0.0179679095745087,0.00827358942478895,0.639260947704315,24.7292881011963,2.19622182846069
"Aedes albopictus",120.423655415126,22.947463933786,"Training",1,123,4623.201171875,1159.61975097656,45,0.177014335989952,0.149966791272163,1.17397439479828,24.7455806732178,4.10992336273193
"Aedes albopictus",-50.3011643330085,-19.983023494565,"Training",1,417,3523.44458007812,875.218566894531,4,0.157517328858376,0.0384359061717987,0.644478917121887,25.2513122558594,2.66944217681885
"Aedes albopictus",-80.7720187705603,35.2723496319859,"Training",1,243,3087.34912109375,973.352294921875,24,22.751880645752,0.245528623461723,0.273632854223251,16.135368347168,8.51986217498779
"Aedes albopictus",-0.732126954939304,37.931362872997,"Training",1,20,1545.16467285156,420.220520019531,0,12.2122087478638,0.018924193456769,0.125998064875603,19.1159763336182,5.70123195648193
"Aedes albopictus",-80.7989682290841,35.1825181035734,"Training",1,233,3449.40307617188,1054.90991210938,47,5.64144039154053,0.231354743242264,0.262994706630707,16.6450366973877,8.55079460144043
"Aedes albopictus",120.396705956602,23.2169585190236,"Training",1,91,4862.14453125,1033.73498535156,60,0.709738314151764,0.179373562335968,1.20275568962097,24.2639293670654,4.25101184844971
"Aedes albopictus",0.094323106456585,38.676964558821,"Training",1,66,2635.80004882812,212.785705566406,3,2.77210736274719,0.0505306161940098,0.230901718139648,18.2015724182129,5.62278127670288
"Aedes albopictus",120.360773345237,23.0822112264048,"Training",1,58,4240.8515625,981.257141113281,14,2.08079266548157,0.179373562335968,1.20275568962097,24.2639293670654,4.25101184844971
"Aedes albopictus",120.360773345237,22.6779693485484,"Training",1,27,2539.43603515625,843.714599609375,3,20.9010963439941,0.127427577972412,1.10010933876038,25.0649948120117,3.91105675697327
"Aedes albopictus",120.342807039555,22.5611883616121,"Training",1,8,1273.98901367188,335.191558837891,0,32.6876754760742,0.127427577972412,1.10010933876038,25.0649948120117,3.91105675697327
"Aedes albopictus",120.279924969666,23.1361101434523,"Training",1,12,2770.5615234375,835.021545410156,1,13.3049879074097,0.179373562335968,1.20275568962097,24.2639293670654,4.25101184844971
"Aedes albopictus",-95.3157432205592,17.3419765608437,"Training",1,65,4744.47509765625,841.892333984375,19,7.40134429931641,0.106487564742565,1.03583991527557,25.3524494171143,3.00605273246765
"Aedes albopictus",-97.0944074831286,32.9457130461012,"Training",1,196,2712.41796875,835.072265625,13,13.9065542221069,0.15616811811924,0.317283362150192,19.1339893341064,8.90655994415283
"Aedes albopictus",1.87298736902594,41.865983817466,"Training",1,365,1983.50549316406,426.455169677734,5,2.84639859199524,0.140367120504379,0.283720850944519,13.24928855896,6.64880466461182
"Aedes albopictus",73.7112606405771,32.9457130461012,"Training",1,234,2117.11157226562,615.716125488281,0,45.1912078857422,0.0745841860771179,0.432220578193665,23.6271114349365,7.64794492721558
"Aedes albopictus",120.261958663983,22.8666155582147,"Training",1,26,1948.36083984375,488.028076171875,1,9.16634941101074,0.149966791272163,1.17397439479828,24.7455806732178,4.10992336273193
"Aedes albopictus",-50.8401535034841,-25.1663026839683,"Training",1,790,4196.94140625,1011.02807617188,14,0.0555659122765064,0.234225988388062,0.398643732070923,18.9639186859131,3.76941871643066
"Aedes albopictus",9.40086945000127,0.489581830651971,"Training",1,22,2924.24072265625,836.12548828125,25,0.168654143810272,0.151577085256577,0.927737832069397,25.9311027526855,1.05496692657471
"Aedes albopictus",1.62145908947068,41.2820788827846,"Training",1,129,2130.15161132812,330.265930175781,0,4.6757869720459,0.128344729542732,0.25593227148056,14.0531454086304,6.77889919281006
"Aedes albopictus",-0.0494073390035794,39.9705385679615,"Training",1,31,1832.03283691406,468.72705078125,0,37.5298347473145,0.0891486257314682,0.162758722901344,16.1942672729492,6.1179370880127
"Aedes albopictus",-39.8537575786239,-5.05302347240151,"Training",1,389,3115.47119140625,1437.15026855469,1,0.013749030418694,0.0213168039917946,0.335278660058975,26.1853313446045,1.31296849250793
"Aedes albopictus",-41.5964892298282,-21.0699849883567,"Training",1,262,4352.83740234375,929.349975585938,43,0.123936355113983,0.0833315923810005,0.727423012256622,21.9768733978271,2.75360321998596
"Aedes albopictus",-46.9504483232188,-21.1957491281342,"Training",1,862,4360.18359375,1034.94091796875,39,0.130416616797447,0.0654293075203896,0.820186078548431,21.2751865386963,2.57789874076843
"Aedes albopictus",-53.5171330501794,-27.492939269853,"Training",1,363,4036.19848632812,697.695983886719,33,0.141584768891335,0.395327091217041,0.600922346115112,20.5379371643066,4.80458641052246
"Aedes albopictus",120.612301624792,22.947463933786,"Training",1,339,5114.865234375,1261.21350097656,88,0.217852726578712,0.151699408888817,1.44090950489044,22.762020111084,3.83421635627747
"Aedes albopictus",-81.4367720808135,30.0890704425826,"Training",1,17,4320.76513671875,652.127075195312,52,0.432192444801331,0.155756875872612,0.430614441633224,20.8759899139404,5.87548017501831
"Aedes albopictus",2.51079122075535,39.6112124543114,"Training",1,455,3296.24877929688,387.937622070312,19,0.557033479213715,0.0446844138205051,0.195710673928261,17.900707244873,5.10791444778442
"Aedes albopictus",120.52247009638,22.6061041258183,"Training",1,17,3195.802734375,588.555480957031,2,3.92535400390625,0.11387524753809,1.4204283952713,23.7248516082764,3.7944917678833
"Aedes albopictus",-0.354834535606386,39.4854483145338,"Training",1,15,1895.48986816406,353.378051757812,0,31.6194953918457,0.0580806583166122,0.161567553877831,17.7193927764893,6.07230806350708
"Aedes albopictus",-75.4809417470585,39.0093412139474,"Training",1,11,3485.19873046875,1356.86376953125,1,1.03957176208496,0.233380019664764,0.316485822200775,14.1146564483643,9.2180643081665
"Aedes albopictus",2.80723526451689,41.9288658873548,"Training",1,113,2760.81298828125,708.919189453125,6,3.43905186653137,0.186274871230125,0.303658545017242,15.0330686569214,6.47076892852783
"Aedes albopictus",-51.3971089796421,-21.9413508139583,"Training",1,369,4195.2158203125,817.809204101562,3,0.0239720214158297,0.10258773714304,0.5547816157341,24.3207511901855,3.3602991104126
"Aedes albopictus",-98.9629032741105,22.6959356542309,"Training",1,82,3666.08422851562,931.022216796875,9,0.115046881139278,0.0739111453294754,0.49372985959053,24.9970722198486,4.47602415084839
"Aedes albopictus",-52.6637335302597,-23.2618742816225,"Training",1,363,3992.818359375,987.289123535156,39,0.00575863104313612,0.218880891799927,0.515550792217255,23.1932182312012,3.83180332183838
"Aedes albopictus",120.495520637856,22.9205144752622,"Training",1,66,3766.19165039062,707.997192382812,9,5.45723247528076,0.149966791272163,1.17397439479828,24.7455806732178,4.10992336273193
"Aedes albopictus",120.243992358301,23.2528911303886,"Training",1,8,2929.8466796875,830.294860839844,0,3.25299215316772,0.0803136005997658,0.893789529800415,23.7075996398926,3.82760787010193
"Aedes albopictus",120.199076594094,22.9744133923097,"Training",1,12,1522.27600097656,486.032775878906,0,40.1494255065918,0.103881850838661,1.18577146530151,23.8620223999023,3.50150799751282
"Aedes albopictus",-0.543480745272831,38.8206950042811,"Training",1,417,2366.978515625,298.946990966797,9,1.87097930908203,0.0624297633767128,0.182975858449936,16.3748035430908,6.7787938117981
"Aedes albopictus",-48.5404663761217,-22.3006769276084,"Training",1,511,2150.009765625,529.293273925781,2,24.0225849151611,0.0962832570075989,0.600906491279602,23.0742893218994,3.13019967079163
"Aedes albopictus",-4.54098375963326,36.6557551695389,"Training",1,231,2088.00341796875,306.993988037109,46,7.9843373298645,0.0150898182764649,0.209749072790146,17.1321506500244,5.82536697387695
"Aedes albopictus",-51.5138899665785,-22.1210138707833,"Training",1,408,4174.49755859375,741.943115234375,10,0.154950797557831,0.10698714107275,0.546669602394104,24.0935115814209,3.4445493221283
"Aedes albopictus",120.567385860586,22.7498345712784,"Training",1,57,3325.05737304688,649.888549804688,3,5.67230606079102,0.11387524753809,1.4204283952713,23.7248516082764,3.7944917678833
"Aedes albopictus",120.387722803761,23.1091606849285,"Training",1,21,4131.95849609375,920.795288085938,11,1.05577540397644,0.179373562335968,1.20275568962097,24.2639293670654,4.25101184844971
"Aedes albopictus",120.288908122507,22.6869525013896,"Training",1,22,2908.56420898438,805.157348632812,1,47.6289291381836,0.127427577972412,1.10010933876038,25.0649948120117,3.91105675697327
"Aedes albopictus",120.217042899777,23.1091606849285,"Training",1,9,2736.68505859375,631.590148925781,0,5.59679079055786,0.086824893951416,1.04713296890259,23.7223358154297,3.6956615447998
"Aedes albopictus",-1.11840252711343,38.003228095727,"Training",1,39,2077.091796875,241.126571655273,1,16.3769512176514,0.0285304989665747,0.114827401936054,17.5450305938721,6.72965717315674
"Aedes albopictus",2.66350481905675,39.5752798429464,"Training",1,29,1079.82507324219,145.221008300781,0,81.2950057983398,0.0446844138205051,0.195710673928261,17.900707244873,5.10791444778442
"Aedes albopictus",-86.1259778639509,39.8986733452315,"Training",1,233,2538.22021484375,1267.90905761719,30,3.59077262878418,0.246343448758125,0.354016184806824,11.6946077346802,10.5618381500244
"Aedes albopictus",2.46587545654904,41.722253372006,"Training",1,281,3726.412109375,499.143035888672,25,0.663981199264526,0.148440346121788,0.282723069190979,14.0879335403442,6.51961946487427
"Aedes albopictus",-157.865436454248,21.5550752433917,"Training",1,117,3722.38037109375,1419.4833984375,52,0.410281181335449,0.0941411256790161,0.172336921095848,23.7482089996338,1.33985257148743
"Aedes albopictus",3.36419074067499,7.14609808602088,"Training",1,62,2046.03161621094,830.759765625,7,45.2814521789551,0.0688011050224304,0.500112175941467,27.016658782959,1.5348869562149
"Aedes albopictus",-35.2903159352641,-9.08645909812437,"Training",1,37,4032.81616210938,520.188354492188,43,0.349310100078583,0.138271853327751,0.45275753736496,25.2535572052002,1.35107934474945
"Aedes albopictus",-4.90929302612489,36.5120247240789,"Training",1,55,2782.14721679688,306.35888671875,4,22.8624610900879,0.0227241478860378,0.293135434389114,15.1996164321899,6.19113349914551
"Aedes albopictus",-82.5955987973359,27.4929392714603,"Training",1,10,3070.63061523438,488.461639404297,7,8.89892387390137,0.138966247439384,0.427425414323807,22.8659934997559,4.56561994552612
"Aedes albopictus",-50.7503219750715,-23.7110319236852,"Training",1,943,3217.89013671875,1140.15771484375,5,0.111906073987484,0.156970381736755,0.436478614807129,21.7799243927002,3.54390048980713
"Aedes albopictus",-45.4861944100935,-21.4113447963243,"Training",1,971,4151.91845703125,924.428039550781,14,0.120975770056248,0.0609432607889175,0.70871114730835,21.1303749084473,2.63015794754028
"Aedes albopictus",120.136194524206,23.0822112264048,"Training",1,6,2002.0810546875,542.761474609375,1,9.56139755249023,0.086824893951416,1.04713296890259,23.7223358154297,3.6956615447998
"Aedes albopictus",120.243992358301,22.7857671826434,"Training",1,7,2466.56323242188,1033.14916992188,2,19.0647029876709,0.103881850838661,1.18577146530151,23.8620223999023,3.50150799751282
